rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
147,25472291,110.0,165.80420735403442,False,330.5665063304169,0.0,1,0,0.0,0
287,9167793401,110.0,159.16087256315967,False,288.7134971479057,0.0,1,0,0.0,0
178,5393414954,110.0,169.11311508542437,False,351.41262503817353,0.0,2,0,0.0,0
200,25532844,115.0,168.3033483126836,False,346.31109436990664,0.0,0,0,0.0,0
190,1666324226,120.0,175.65416911746186,False,392.62126544000955,0.0,1,0,0.0,0
87,435144778,165.0,195.63347264262865,False,518.4908776485606,25.0,1,0,0.6897202797202795,0
209,13567811111,170.0,205.84094746127715,False,582.797969006046,25.0,0,1,0.28587669552506423,0
249,3561398893,170.0,199.57049883713657,False,543.2941426739602,30.0,0,0,1.1295516479517373,0
32,1684410105,180.0,201.0348243821616,False,552.5193936076179,35.0,2,0,1.307908907520071,0
224,255747713,180.0,209.09852725816708,False,603.3207217264527,30.0,2,0,0.5195831602052959,0
269,107324,185.0,211.22720556478174,False,616.7313950581248,35.0,3,1,1.5186856482746167,0
142,25533613,205.0,210.03819775371306,False,609.2406458483921,55.0,1,3,1.8002294125094904,0
170,10845640242,220.0,236.4498765268009,False,775.6342221188457,50.0,1,1,1.2187247287990621,0
67,14017207475,230.0,233.25478348422055,False,755.5051359505891,65.0,1,2,1.3735206948317193,0
151,1614926348,235.0,231.232497416476,False,742.7647337237985,235.0,0,15,29.446106344166907,9
28,9512926,245.0,220.5413901475373,True,675.4107579294847,90.0,1,2,2.2045432900206072,0
54,823745,250.0,250.8016942574963,False,866.0506738222268,70.0,4,2,1.360345479062427,0
59,9512930,255.0,245.65434868649027,True,833.6223967248883,80.0,2,2,1.7087645076629332,0
55,2191588310,260.0,251.2893693182521,True,869.1230267049884,80.0,3,0,1.677982520055925,0
86,13349587,265.0,261.8117229829953,False,935.4138547928703,80.0,2,2,1.2306728359774686,0
248,25496592,265.0,260.26240592605285,False,925.6531573341324,80.0,2,0,1.6371670845644424,0
62,1666324140,270.0,261.2993052070825,True,932.1856228046192,85.0,1,3,2.3320844372975533,0
33,102041,270.0,260.41473604611974,True,926.6128370905543,85.0,3,3,2.644710031357415,0
210,2441998875,270.0,257.65858149775386,True,909.2490634358487,85.0,2,2,1.6367524065526362,0
127,11052055754,275.0,270.2827473497652,False,988.7813083035203,85.0,1,0,0.821001007063087,0
75,25532840,280.0,265.74797336109833,True,960.2122321749193,90.0,2,0,1.2303988803993469,0
2,25500900,280.0,255.1045461563321,True,893.1586407848927,100.0,1,2,3.202864390706413,0
57,21651908,285.0,266.8581756814212,True,967.2065067929533,95.0,0,0,1.3584544769786606,0
41,1616122237,285.0,262.10253356490153,True,937.245961458879,100.0,3,2,3.5517629914291504,0
119,25476020,290.0,234.19702651528354,True,761.4412670462857,125.0,2,0,1.2356550821997299,0
180,3733175891,290.0,267.47515967824336,True,971.0935059729328,100.0,3,1,1.518607851986575,0
251,21590630,295.0,283.3185733578324,True,1070.9070121543446,95.0,6,2,0.9479235262778489,0
273,25714232,305.0,287.74968750410886,True,1098.8230312758856,100.0,2,1,1.7777297163571568,0
216,1614926348,310.0,224.33399297447926,True,699.3041557392193,310.0,1,30,40.37488015680581,9
60,21665719,315.0,287.46842574628795,True,1097.051082201614,110.0,3,1,3.8780191776980177,0
84,333650017,320.0,291.22389534688836,True,1120.7105406853966,115.0,2,2,2.4617872904721807,0
76,2450775063,325.0,296.6609301375009,True,1154.9638598662555,115.0,2,1,2.921204697828303,0
123,25375976,345.0,313.5376045383864,True,1261.2869085918335,125.0,4,3,1.5636020320136714,0
29,9512930,345.0,304.3371861032212,True,1203.3242724502927,130.0,4,5,3.4627493848263944,0
240,9791487,350.0,299.2732614811794,True,1171.4215473314307,140.0,3,2,6.03738652237265,0
94,380494808,355.0,300.57122372077333,True,1179.598709440872,140.0,2,2,4.692347725354119,0
169,1666324108,355.0,315.17760592544516,True,1271.6189173303046,130.0,5,2,3.403909031291093,0
122,4431563564,360.0,322.03637186171346,True,1314.829142728795,130.0,2,1,2.5253935887880776,0
34,12437379708,365.0,305.90822762574754,True,1213.2218340422087,150.0,3,2,2.2011890239223693,0
21,9698077954,375.0,331.3781899771276,True,1373.6825968559042,140.0,5,1,2.7991129291167924,0
40,2941537158,375.0,313.90573720426136,True,1263.6061443868468,155.0,2,6,6.254004931237683,0
11,3810553686,380.0,334.6155160598497,True,1394.0777511770532,145.0,4,1,2.2950494820462604,0
164,2564873525,380.0,302.20131005262095,True,1189.8682533315123,165.0,2,2,1.8198750895788438,0
226,12292980260,385.0,330.1533525054818,True,1365.9661207845354,150.0,3,2,2.4784201603788554,0
126,26652357,385.0,314.93712628805446,True,1270.1038956147427,160.0,4,1,2.8385060812073215,0
284,1614978621,390.0,337.9103818228614,True,1414.835405484026,150.0,4,3,3.0120601004476995,0
95,12031865281,400.0,335.4593041002441,True,1399.3936158315375,165.0,5,1,1.9422726494646376,0
254,734320209,405.0,342.005149404351,True,1440.632441247412,165.0,4,2,2.2471590613514856,0
233,5393414954,405.0,339.42173414854057,True,1424.3569251358053,165.0,2,3,3.3220310016382264,0
162,25476020,415.0,315.00480572739644,True,1270.5302760825975,190.0,4,6,4.976621484345235,0
253,669891669,415.0,343.74859501085473,True,1451.6161485683856,170.0,5,1,3.3730583865471067,0
161,10572785,420.0,342.38272440854206,True,1443.0111637738141,180.0,3,2,3.21845845507732,0
220,1614926348,420.0,285.95431441557224,True,1087.512180818105,420.0,1,27,42.31071294360865,9
154,107319,420.0,348.50505969808216,True,1481.5818760979187,175.0,6,1,2.8747376309774593,0
285,25476020,425.0,319.1478810575124,True,1296.6316506623282,200.0,5,6,3.5124261420226284,0
214,25500807,425.0,352.48918833412233,True,1506.6818865049706,175.0,3,4,3.8216691472544673,0
71,107863,430.0,362.72391990837275,True,1571.1606954227484,175.0,4,3,2.6641966152129117,0
46,9512922,435.0,362.61636522641726,True,1570.4831009264285,180.0,2,0,1.6731370251099045,0
125,7944696977,435.0,360.1271940138066,True,1554.801322286982,180.0,4,7,3.948912706797763,0
136,362575111,440.0,361.58481495261725,True,1563.984334201489,185.0,3,2,4.311266160582427,0
21,7684091166,60.0,142.62248640210242,False,184.5216643332451,0.0,1,0,0.0,0
6,12422012434,445.0,361.0407181422425,True,1560.5565242961284,190.0,4,14,8.700228208738196,0
118,454373621,450.0,361.27218952319714,True,1562.0147939961407,195.0,5,4,4.296112462892936,0
42,9475528,450.0,367.85649295870274,True,1603.4959056398282,190.0,4,6,4.4387722303710495,0
89,5393414954,455.0,333.08452378491023,True,1384.432499844934,220.0,3,3,4.10229484786196,0
113,1938580050,455.0,346.4687973821609,True,1468.7534235076153,210.0,5,3,2.802163637322982,0
174,11052055761,455.0,351.7218915481022,True,1501.847916753043,205.0,3,9,4.989172415287442,0
100,21665582,460.0,370.1565883819114,True,1617.9865068060417,200.0,5,5,3.2737647202464104,0
191,972535469,460.0,375.4096258781261,True,1651.0806430321948,195.0,3,5,3.6903437124337253,0
246,25257026,460.0,366.2110359884922,True,1593.1295267275016,200.0,2,1,3.1254006152968428,0
197,5932856691,460.0,341.9930035700359,True,1440.555922491226,220.0,3,5,4.018721793547962,0
172,5630569824,465.0,375.80430533385464,True,1653.5671236032852,200.0,2,3,2.8275664763819575,0
160,26652351,465.0,375.1171567351021,True,1649.2380874311425,200.0,9,11,20.3288974167137,6
8,1667203543,465.0,362.9741240812708,True,1572.7369817120073,210.0,3,2,3.9713354192984385,0
14,9512933,470.0,347.8573045548333,True,1477.5010186954494,225.0,5,3,5.440032115666333,0
207,21651908,475.0,356.6089204087718,True,1532.6361985752617,225.0,8,7,4.929537942770747,0
101,255578,475.0,389.1825804628319,True,1737.8502569158418,200.0,3,4,3.619531941781962,0
221,333670399,480.0,379.5352780505893,True,1677.0722517187128,210.0,5,12,10.671057913197357,0
163,1938580083,480.0,388.41094779017624,True,1732.9889710781106,205.0,3,5,4.832170895820341,0
103,25496788,480.0,359.49246808809875,True,1550.8025489550232,225.0,3,5,4.695106505886189,0
44,25533578,485.0,389.3504287969921,True,1738.9077014210502,210.0,5,2,1.9722267148813364,0
17,5922202130,490.0,389.1098613048768,True,1737.3921262207239,215.0,3,6,5.369446227568584,0
258,25496592,495.0,409.26266908833776,True,1864.3548152565277,205.0,2,2,4.932314383371286,0
90,9512940,500.0,350.2988589286946,True,1492.8828112507758,250.0,5,4,4.283350131326636,0
12,370711678,500.0,406.89663377784717,True,1849.4487928004366,215.0,2,3,2.3308677163224036,0
198,25473373,500.0,354.0913289364804,True,1516.7753722998264,250.0,5,7,5.6907402326866245,0
274,25256620,500.0,402.5180225162075,True,1821.8635418521076,215.0,4,6,4.333600268122481,0
107,108061,500.0,389.54744977710953,True,1740.1489335957908,225.0,3,6,3.61156285807155,0
88,25472873,505.0,393.14610346292955,True,1762.8204518164564,225.0,6,6,6.515675950720013,0
200,25474562,385.0,332.4678069307128,True,1380.5471836634906,150.0,6,5,3.9350013766842245,0
202,25500809,505.0,406.29322470186423,True,1845.6473156217444,220.0,4,5,5.410280328455606,0
116,1614926348,510.0,334.36021177047377,True,1392.4693341539846,510.0,3,43,51.05298825426917,9
158,2833448424,510.0,407.07486020648656,True,1850.571619300865,225.0,5,5,3.2809598158081252,0
256,3442281746,510.0,404.57066849961063,True,1834.795211547547,225.0,7,4,4.171626150601995,0
182,11863161,515.0,408.75824387792625,True,1861.1769364309355,225.0,9,3,3.972925630694602,0
217,1497135177,520.0,416.9782470688586,True,1912.9629565338087,225.0,6,3,3.616692949425464,0
230,4806698077,530.0,415.865161491593,True,1905.9505173970356,235.0,3,3,3.5423785385681805,0
175,6801479201,535.0,422.17342518704766,True,1945.692578678401,235.0,6,4,1.8787832057196419,0
219,1667203543,535.0,410.42620509843294,True,1871.6850921201278,245.0,6,6,4.722877600486594,0
10,972535572,540.0,418.24051513118155,True,1920.9152453264453,245.0,4,1,3.330331214430657,0
53,701608618,545.0,403.90501491922925,True,1830.601593991144,260.0,6,15,23.15179053838307,6
98,454373621,545.0,429.47642637961394,True,1991.7014861915686,240.0,4,7,5.198793529655911,0
204,1612319349,545.0,400.4166407547137,True,1808.6248367546968,260.0,6,6,2.813597258183666,0
293,4249404271,545.0,422.16504977066523,True,1945.6398135551906,245.0,3,2,4.407395875840466,0
70,14017207476,555.0,432.94251425059826,True,2013.5378397787692,250.0,5,3,4.4147597587285805,0
288,14017207475,555.0,440.82602832413454,True,2063.2039784420476,245.0,6,6,2.6448918393008825,0
64,1607738730,555.0,426.53439082593405,True,1973.1666622033827,255.0,4,6,4.882064934946398,0
224,12346819547,370.0,325.28792503649555,True,1335.3139277299229,140.0,5,5,3.072694973038854,0
259,25498827,565.0,447.39797199312864,True,2104.6072235567103,250.0,3,4,2.7027399606573974,0
196,12839778767,565.0,447.27991838578305,True,2103.863485830435,250.0,4,1,2.1184020755421984,0
185,25378129,565.0,421.9384392036253,True,1944.2121669828398,265.0,5,7,7.294601074907194,0
231,1612472593,570.0,427.03423772881007,True,1976.3156976915034,270.0,5,7,5.895601615730988,0
292,25530236,575.0,419.6105637315567,True,1929.5465515088067,280.0,4,1,4.690145883609175,0
153,496813005,575.0,416.14852719820016,True,1907.7357213486612,280.0,9,4,4.773586684663116,0
73,25503707,580.0,421.94003512784354,True,1944.2222213054142,280.0,3,5,4.77960357625701,0
286,358992920,585.0,451.4228128891958,True,2129.9637212019334,265.0,4,1,4.2680543930250145,0
108,1684410076,585.0,453.0638624559549,True,2140.302333472516,265.0,9,8,5.950373752052742,0
190,25500809,460.0,345.2059691127493,True,1460.7976054103208,215.0,2,1,2.610123894952464,0
183,5932959891,585.0,433.97280647666173,True,2020.0286808029684,280.0,4,5,3.7474539784496628,0
227,333719185,590.0,446.5740566345546,True,2099.4165567976934,275.0,6,0,3.7721188322538537,0
252,333719185,590.0,455.7246438734977,True,2157.0652564030374,270.0,14,4,4.348090814816199,0
134,108903,595.0,429.24697683281033,True,1990.2559540467062,290.0,10,10,10.390528150168016,0
236,6943758097,595.0,447.18293074568476,True,2103.2524636978146,280.0,5,6,3.6121408067637257,0
51,11329900032,595.0,425.85348377958263,True,1968.8769478113707,295.0,6,7,7.452530113011013,0
213,1106056866,595.0,453.8718263907361,True,2145.392506261638,275.0,11,2,2.661598887061663,0
27,25257028,605.0,454.28989849666783,True,2148.026360529007,285.0,7,4,5.230916401094787,0
244,9791489,605.0,468.4295817475213,True,2237.1063650093824,275.0,5,6,4.784419222212812,0
66,25532844,605.0,446.9786047286922,True,2101.9652097907615,290.0,5,1,5.706238934610934,0
91,11747202443,610.0,456.80087379642606,True,2163.8455049174845,290.0,6,6,5.596249282105429,0
