rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
203,107806,50.0,169.40471805766595,False,175.37476980274607,0.0,0,0,0.0,0
6,21665031,135.0,242.53128772360097,False,559.2892605489048,0.0,0,0,0.0,0
59,21665361,150.0,252.98007436908156,False,614.1453904376783,0.0,1,0,0.0,0
211,107349,155.0,254.2295402825028,False,620.7050864831398,0.0,1,0,0.0,0
280,25472672,160.0,264.29187781469267,False,673.5323585271364,0.0,2,0,0.0,0
31,6943750656,160.0,263.5821161176877,False,669.8061096178603,0.0,2,0,0.0,0
21,9791497,170.0,270.45975559220955,False,705.9137168591,0.0,2,0,0.0,0
188,25533613,175.0,275.0795419643709,False,730.1675953129469,0.0,2,0,0.0,0
102,1936062451,185.0,278.40396979097477,False,747.6208414026174,0.0,0,0,0.0,0
187,1637789617,185.0,275.6696520083694,False,733.265673043939,0.0,1,0,0.0,0
148,26699545,185.0,272.6496454008011,False,717.4106383542058,0.0,1,0,0.0,0
290,21666011,195.0,270.5537768541388,False,706.4073284842286,20.0,5,1,2.3782691471247066,0
111,603756849,195.0,285.92075995847256,False,787.0839897819808,0.0,1,0,0.0,0
71,108045,200.0,284.3561263125343,False,778.8696631408048,0.0,0,0,0.0,0
182,1667203491,205.0,299.5352970722054,False,858.5603096290786,0.0,2,0,0.0,0
232,9849094224,210.0,283.280613074861,False,773.2232186430203,45.0,0,7,11.390004501338597,7
7,102025,215.0,283.0968369977278,False,772.2583942380709,15.0,1,0,0.42118486932289473,0
259,9046520718,215.0,304.7908091078596,False,886.1517478162631,0.0,2,0,0.0,0
296,108060,220.0,311.3450091747021,False,920.5612981671859,0.0,0,0,0.0,0
5,108045,225.0,287.82144893286113,False,797.0626068975208,55.0,3,1,1.302513250607994,0
186,3552338823,225.0,312.53676837382193,False,926.8180339625651,5.0,0,0,0.15716917579492598,0
70,2971399444,225.0,288.9112418299273,False,802.7840196071184,20.0,2,1,0.2921895110019683,0
150,25257043,235.0,316.73416872257616,False,948.8543857935247,10.0,3,2,0.7833390364459648,0
109,1616713425,240.0,327.01686224728167,False,1002.8385267982287,10.0,2,0,0.23159858199930874,0
161,3810553686,245.0,340.1888314756988,False,1071.9913652474183,5.0,1,1,1.6179368165732781,0
294,21590631,245.0,339.36569907406357,False,1067.669920138834,5.0,1,0,0.19579059829059825,0
81,26845543,245.0,315.30803342236646,False,941.367175467424,55.0,3,6,7.491704611933247,0
55,25257028,250.0,339.7158273664933,False,1069.5080936740899,10.0,1,0,0.2409005864182754,0
272,4709189403,250.0,326.6619379248914,False,1000.9751741056797,20.0,0,1,0.9712258302258393,0
273,10544188931,250.0,332.92223690729634,False,1033.841743763306,250.0,0,39,48.30362071882204,0
88,108045,250.0,314.19843564474604,False,935.5417871349168,65.0,3,5,4.298518009534943,0
208,13346540423,255.0,313.14828732536796,False,930.0285084581818,60.0,3,2,0.9979204984061456,0
91,107797,255.0,339.4589683336721,False,1068.1595837517784,15.0,1,2,0.7619047521610475,0
25,25501328,260.0,345.1214436387946,False,1097.8875791036714,15.0,2,0,0.32948410279468704,0
214,107786,260.0,345.0909195951666,False,1097.727327874625,15.0,5,0,1.9279257114309722,0
167,2919558521,260.0,330.28966696547326,False,1020.0207515687345,65.0,5,6,7.059797978198672,0
296,25504199,35.0,160.3174390554604,False,127.66655504116706,0.0,0,0,0.0,0
263,25472589,265.0,349.76652422885417,False,1122.274252201484,20.0,4,3,2.0526450836089523,0
194,9371329938,265.0,357.0015783332721,False,1160.2582862496783,15.0,6,1,0.946170887292411,0
45,12346819547,270.0,359.74188218721275,False,1174.6448814828668,15.0,1,2,0.4162134981822835,0
101,25532841,275.0,353.6987322638124,False,1142.918344385015,25.0,4,2,0.6171702615760546,0
122,5393414954,285.0,360.536997751782,False,1178.8192381968556,285.0,1,36,35.3969631069216,0
258,1611082162,290.0,380.1297847615367,False,1281.681369998068,20.0,2,2,1.127455551156004,0
254,21665361,295.0,370.67247278444813,False,1232.030482118352,35.0,2,1,0.41797076862948424,0
274,25476041,295.0,328.6715719015142,False,1011.5257524829492,100.0,2,2,4.245862038143654,0
140,11267145952,295.0,352.3302614188361,False,1135.733872448889,80.0,4,9,13.909560343342354,7
154,1619500320,295.0,371.0241950676249,False,1233.8770241050304,35.0,1,5,3.7843358754753034,0
28,102000,300.0,383.16035718910075,False,1297.591875242779,30.0,0,4,4.485594424366762,0
74,108014,305.0,390.9683703095079,False,1338.5839441249163,30.0,1,2,0.5139346213234145,0
193,1188983785,305.0,394.98707943619,False,1359.682167039998,25.0,3,1,0.8883241605727115,0
14,452486132,310.0,383.10494985149205,False,1297.3009867203327,40.0,4,0,0.7242357207516207,0
179,11767208,310.0,385.61379429909084,False,1310.4724200702274,40.0,5,0,0.36749999999999994,0
240,9791153,315.0,387.8487670469326,False,1322.2060269963968,40.0,2,2,2.6581560910660045,0
233,822403,320.0,394.8802378922246,False,1359.1212489341785,40.0,3,1,1.1893499075094958,0
220,2131643980,320.0,404.30702841079176,False,1408.611899156656,35.0,2,0,1.3001658830080352,0
188,25471086,145.0,248.1289494984264,False,588.6769848667386,0.0,0,0,0.0,0
52,102035,325.0,409.5489224264527,False,1436.1318427388767,35.0,3,2,1.2740477524491824,0
139,25375955,325.0,410.44738993844425,False,1440.848797176832,35.0,4,0,0.5884342797322369,0
247,25473293,325.0,382.6241691121661,False,1294.7768878388722,60.0,2,9,9.970072222324927,0
242,691084080,330.0,415.06146085418715,False,1465.0726694844823,35.0,2,0,0.5339270263109571,0
143,108045,330.0,401.19074565742227,False,1392.2514147014665,45.0,3,0,1.7041643282857168,0
281,9791487,330.0,400.9050070731638,False,1390.7512871341091,45.0,3,2,0.982863046111257,0
222,25632144,330.0,410.7259553493948,False,1442.3112655843222,40.0,1,1,0.9827941443898889,0
239,820271,330.0,403.7827588634167,False,1405.8594840329376,45.0,4,2,1.8184737213137658,0
277,110011,335.0,405.5540475174804,False,1415.158749466772,50.0,3,0,1.719800063480908,0
215,108214,335.0,404.2934069364706,False,1408.5403864164705,50.0,2,5,5.067932212716839,0
286,14791188,340.0,426.1780172403209,False,1523.4345905116852,40.0,4,0,1.2435091674507606,0
235,108045,345.0,418.3099263540833,False,1482.1271133589378,50.0,1,0,1.5899879948218145,0
265,5922202130,345.0,420.8462589939434,False,1495.4428597182027,50.0,4,0,4.959189136118073,0
218,2784682596,345.0,418.24821458187256,False,1481.803126554831,50.0,0,1,0.5959290474973636,0
89,317930344,350.0,428.535268597964,False,1535.8101601393105,50.0,2,1,1.3659086546374395,0
