rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
265,25522907,90.0,152.8087013645173,False,248.6948185964589,0.0,0,0,0.0,0
260,25522558,110.0,172.4693384727837,False,372.5568323785372,0.0,0,0,0.0,0
247,9521033,115.0,170.02982856924353,False,357.1879199862342,0.0,0,0,0.0,0
3,970857026,120.0,170.906076758795,False,362.70828358040836,0.0,0,0,0.0,0
162,701608631,130.0,179.50726347131265,False,416.8957598692697,0.0,1,0,0.0,0
77,12689153,135.0,182.13527364885377,False,433.4522239877787,5.0,1,0,0.38959233449422154,0
226,9512926,145.0,191.03440738737282,False,489.51676654044877,10.0,0,1,0.12135880847682892,0
228,14017207476,160.0,200.18110981787976,False,547.1409918526425,15.0,0,1,0.9201575095962421,0
155,496813005,175.0,197.33554501565894,False,529.213933598651,35.0,1,3,1.7740828103116442,0
180,1684410079,185.0,212.51812699182196,False,624.8642000484782,35.0,1,3,1.7831745865888382,0
133,338501923,190.0,212.3848276035349,False,624.0244139022695,40.0,4,0,1.2029466127572421,0
110,881887811,195.0,218.95004350659576,False,665.385274091553,40.0,1,1,1.3576681326690125,0
168,105511,210.0,228.88813055356334,False,727.9952224874488,45.0,1,2,2.6528719464691464,0
47,108060,210.0,228.97093578314298,False,728.5168954338005,45.0,2,7,3.9961291475722085,0
193,9791490,215.0,226.62689265772542,False,713.74942374367,55.0,2,4,5.214036367754119,0
14,2440630566,215.0,218.0013660179112,False,659.4086059128407,90.0,2,0,1.166773638999625,0
59,292252720,225.0,233.24950631872582,False,755.4718898079727,60.0,0,0,0.9200667207199715,0
262,1317141252,225.0,234.69844751349356,False,764.6002193350093,60.0,1,0,0.9107831047295041,0
194,2191480791,225.0,214.13668400856344,True,635.0611092539498,110.0,1,7,11.814524481861012,7
17,1685938740,230.0,239.7959836737727,False,796.7146971447676,60.0,4,4,3.4141412282471535,0
106,11707733696,230.0,240.44207748711108,False,800.7850881687999,60.0,3,10,10.724969059513047,0
84,25473512,235.0,242.78185463850016,False,815.5256842225509,65.0,2,5,4.833360147653513,0
41,21533907,235.0,232.97450397627136,False,753.7393750505095,70.0,1,10,17.16568868964706,3
64,10574746,245.0,247.80413376545383,False,847.1660427223588,70.0,1,13,17.33162036810414,6
151,21590631,255.0,250.84976134049148,False,866.3534964450961,75.0,3,0,1.3014375626977213,0
37,25501320,265.0,244.88177887332347,True,828.7552069019375,90.0,3,16,33.14854772543947,12
284,25544136,270.0,259.6148734366248,True,921.5737026507354,85.0,1,3,2.932416688633619,0
49,4955757618,270.0,263.5836827990263,True,946.5772016338656,85.0,6,3,2.6087445425785143,0
163,10365737,270.0,263.05328392867267,True,943.2356887506378,85.0,3,6,2.64214710784282,0
158,2450775063,275.0,245.80418844459757,True,834.5663872009642,110.0,1,4,3.581690745603946,0
209,333650017,275.0,252.68144022150398,True,877.8930733954752,110.0,3,10,11.362270511688356,0
44,108045,290.0,260.7240675026063,True,928.5616252664198,110.0,1,8,6.624692063701304,0
287,5393414954,290.0,257.6434722369387,True,909.1538750927134,105.0,6,2,1.943264514563949,0
11,13607965455,300.0,281.48136002485387,True,1059.3325681565789,100.0,4,0,1.4337403923721967,0
33,820271,300.0,266.4640435797993,True,964.7234745527354,110.0,2,3,2.5615195524196044,0
36,1614978621,300.0,273.7945646533969,True,1010.9057573164001,105.0,1,7,5.706925501991542,0
