rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
41,26845543,20.0,150.1461958230167,False,74.26752807083774,0.0,0,0,0.0,0
293,25472136,25.0,149.76793138458888,False,72.2816397690917,0.0,0,0,0.0,0
273,1666324108,40.0,162.54580816563336,False,139.36549286957512,0.0,0,0,0.0,0
90,25495441,70.0,186.9222225459589,False,267.34166836628435,0.0,0,0,0.0,0
148,25472291,85.0,198.9650488248413,False,330.5665063304168,0.0,0,0,0.0,0
251,107319,95.0,207.78627132723648,False,376.87792446799136,0.0,0,0,0.0,0
2,383974165,115.0,226.642482110897,False,475.87303108220897,0.0,0,0,0.0,0
180,107800,115.0,220.68289308005652,False,444.58518867029693,0.0,0,0,0.0,0
242,25498869,125.0,223.1040708941247,False,457.2963721941547,0.0,0,0,0.0,0
87,435144778,130.0,234.76016717115436,False,518.4908776485605,5.0,0,0,0.0,0
16,21665912,150.0,237.28544221369555,False,531.7485716219016,0.0,0,0,0.0,0
88,5393414955,150.0,245.02574087376445,False,572.3851395872632,150.0,1,26,32.15979091234517,1
184,1493458889,150.0,251.55072386696267,False,606.6413003015542,0.0,0,0,0.0,0
120,311422338,170.0,266.7357223669243,False,686.3625424263525,0.0,2,0,0.0,0
97,1316072261,175.0,270.4286226754297,False,705.7502690460059,0.0,0,0,0.0,0
143,25533613,180.0,252.04583730445566,False,609.2406458483921,0.0,2,0,0.0,0
41,25257304,155.0,258.4988262341489,False,643.1188377292814,0.0,0,0,0.0,0
279,25473293,180.0,271.5312465272251,False,711.5390442679317,0.0,1,0,0.0,0
194,9046520718,190.0,277.3682223852747,False,742.1831675226923,0.0,1,0,0.0,0
222,21563009,190.0,292.3026970952318,False,820.589159749967,0.0,0,0,0.0,0
130,9371260474,200.0,288.7343811738895,False,801.8555011629198,0.0,1,0,0.0,0
203,21651908,205.0,297.69456373028976,False,848.8964595840213,0.0,0,0,0.0,0
43,25375812,210.0,300.8511562665093,False,865.4685703991736,0.0,0,0,0.0,0
118,9791487,210.0,258.9173883780563,False,645.3162889847952,25.0,1,1,1.0222436102726982,0
65,13808848004,215.0,285.457133060017,False,784.6499485650896,15.0,3,0,0.6463992126718987,0
6,1614926320,215.0,305.2176850177218,False,888.3928463430395,0.0,3,0,0.0,0
212,25502834,220.0,309.89192293131674,False,912.9325953894127,0.0,1,0,0.0,0
75,101995,230.0,326.03875202810053,False,997.7034481475278,0.0,3,0,0.0,0
101,1619500438,235.0,330.4752716582896,False,1020.9951762060201,0.0,1,0,0.0,0
182,3733175891,235.0,320.970191613892,False,971.0935059729334,235.0,2,27,32.62157030208556,0
8,21665000,235.0,315.31646109539463,False,941.4114207508214,10.0,1,0,0.3410491498020985,0
73,21544863,240.0,328.5916736477785,False,1011.106286650837,5.0,2,0,0.19127884665014824,0
107,108267,250.0,333.5087900940043,False,1036.9211479935225,15.0,2,0,0.6702477336597905,0
60,1667203491,255.0,334.73239510332,False,1043.34507429243,20.0,1,2,1.717972452766138,0
172,107830,255.0,343.8771678155536,False,1091.3551310316561,10.0,4,0,0.18953140573905453,0
121,108258,260.0,348.9583583163835,False,1118.0313811610135,15.0,1,2,1.1831174602651409,0
163,26699545,260.0,327.23772444167963,False,1003.9980533188184,35.0,2,7,8.806868305321359,1
247,2440630566,260.0,346.54038350491027,False,1105.337013400779,15.0,0,2,0.36749999999999994,0
232,21533909,265.0,354.7401001056469,False,1148.385525554646,15.0,3,0,0.36076164678204625,0
239,21533913,265.0,345.44158406767133,False,1099.5683163552746,20.0,5,0,0.1241125783116222,0
51,9791489,265.0,327.12331368598444,False,1003.3973968514183,35.0,2,2,2.4942410752106654,0
187,9791489,275.0,357.99615206668733,False,1165.479798350108,20.0,2,3,3.017972569240515,0
127,25473291,280.0,328.00174502740316,False,1008.0091613938665,65.0,0,4,5.9792588272172855,0
103,366518767,280.0,356.7457264971306,False,1158.9150641099354,30.0,3,6,8.36930830500759,0
177,12159581182,280.0,376.1791810023959,False,1260.9407002625785,15.0,4,0,0.2377626882356011,0
227,26699537,295.0,362.7373126191451,False,1190.370891250512,295.0,4,25,33.15343843738563,0
32,6313625295,295.0,327.31265801253517,False,1004.3914545658096,125.0,1,14,12.82467224028829,0
150,2441107350,300.0,369.6723427264735,False,1226.7797993139852,40.0,2,2,1.864435777827174,0
59,25532843,300.0,363.80987978967016,False,1196.001868895768,45.0,4,4,2.2791255507051362,0
17,21665031,305.0,318.7377296027594,False,959.3730804144864,175.0,3,35,39.677813111789014,0
211,1832666009,310.0,398.0441809460341,False,1375.7319499666783,30.0,2,0,0.8848709639480851,0
188,12959447,310.0,386.70456039185245,False,1316.1989420572252,35.0,0,2,1.0080314614596286,0
218,8752950708,310.0,386.55710165275724,False,1315.424783676976,35.0,2,3,1.8560803045105003,0
112,9791490,310.0,393.1259681868948,False,1349.911332981197,30.0,4,0,0.8082905982905981,0
278,107352,310.0,393.4414901889424,False,1351.5678234919478,30.0,6,1,0.761391640452461,0
54,14791188,315.0,393.45123668035626,False,1351.61899257187,35.0,1,2,1.1667222697667718,0
183,105511,315.0,384.7282165269895,False,1305.8231367666954,45.0,4,9,9.765423181980506,0
31,2586635284,320.0,401.48302015625814,False,1393.7858558203548,35.0,3,1,1.0801659392616838,0
216,273194,320.0,394.71168002978266,False,1358.2363201563585,40.0,3,5,3.3333371309105386,0
252,1497135177,320.0,394.7496826993879,False,1358.4358341717855,40.0,0,0,1.3515581485311754,0
55,7261577394,325.0,391.5022420774151,False,1341.3867709064284,50.0,4,2,2.0619226667280217,0
149,26652119,325.0,407.89659320160837,False,1427.457114308444,35.0,4,4,3.856756688638384,2
264,3764054180,325.0,364.2128792727964,False,1198.117616182181,110.0,5,5,4.292119636832569,0
53,107793,330.0,392.2061114909482,False,1345.0820853274777,55.0,3,2,2.8869482056033515,0
166,14077667431,330.0,415.42845486145364,False,1466.9993880226318,35.0,3,7,9.656901711556635,0
122,107878,330.0,398.68354960995856,False,1379.0886354522816,50.0,2,2,3.56756027112146,0
19,25507341,335.0,416.2424806990549,False,1471.2730236700381,40.0,5,2,0.9799999999999998,0
272,25495442,335.0,395.70584606038244,False,1363.455691817008,60.0,4,6,5.0252447041458055,0
131,4457798822,340.0,384.17359867224826,False,1302.911393029303,70.0,2,9,10.303655175131764,0
20,12026767,340.0,415.9804677433531,False,1469.8974556526043,45.0,2,1,1.1164871406070604,0
22,9791495,345.0,431.2417883743533,False,1550.0193889653553,40.0,1,1,2.0801176949348994,0
135,9791487,355.0,370.73355092919996,False,1232.351142378299,95.0,4,17,20.20598671728666,0
81,3175297197,355.0,426.0223556266535,False,1522.6173670399307,55.0,2,11,20.095888500026298,4
273,25501320,315.0,376.31557431917213,False,1261.6567651756536,50.0,0,0,1.093387937541449,0
170,2784682616,360.0,409.15419929182286,False,1434.0595462820697,100.0,7,11,9.179624530496573,0
67,9512926,370.0,446.73398395253656,False,1631.3534157508177,55.0,5,3,1.6227928710277215,0
294,21665912,375.0,401.8867550867515,False,1395.9054642054462,145.0,5,9,9.1192166019425,0
119,742854915,380.0,457.4615244513311,False,1687.6730033694878,55.0,1,1,0.8187897570794405,0
221,21665000,380.0,403.4456791040734,False,1404.089815296385,155.0,2,8,10.37976843299201,1
161,109838,385.0,432.5895268437284,False,1557.0950159295737,80.0,5,3,3.8708752326800666,0
58,3442281746,385.0,449.89416878386555,False,1647.944386115294,70.0,3,2,3.7272202456529713,0
159,298205891,385.0,442.62715229392217,False,1609.7925495430918,75.0,1,3,2.367638077084905,0
256,5932875003,385.0,418.7560470559556,False,1484.469247043767,130.0,4,13,10.662235568426237,0
169,6477034137,390.0,461.8458464047096,False,1710.6906936247244,65.0,2,3,4.409104837394746,0
71,108045,390.0,469.69354850429556,False,1751.891129647552,60.0,1,0,1.438137363621584,0
116,25495513,390.0,435.98746545014546,False,1574.9341936132637,80.0,2,14,17.489812784884283,0
